s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q94924250,Frankline Ndifor,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87477462,COVID-19 pandemic in Costa Rica,2020 coronavirus outbreak in Costa Rica,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87477841,COVID-19 pandemic in Panama,2020 coronavirus outbreak in Panama,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86695115,2020 COVID-19 pandemic in North America,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87477462,COVID-19 pandemic in Costa Rica,2020 coronavirus outbreak in Costa Rica,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86695115,2020 COVID-19 pandemic in North America,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87477841,COVID-19 pandemic in Panama,2020 coronavirus outbreak in Panama,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87794143,Category:2020 coronavirus pandemic in Turkey,,http://www.wikidata.org/entity/Q4167836,Wikimedia category,http://www.wikidata.org/entity/P301,category's main topic,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93670432,2020 Turkey COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93670434,2020 Turkey COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93670437,2020 Turkey COVID-19 closing of non-essential businesses,,http://www.wikidata.org/entity/Q89681240,closing of non-essential businesses,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93670438,2020 Turkey COVID-19 flight ban,,http://www.wikidata.org/entity/Q88761692,flight ban,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93670440,2020 Turkey COVID-19 closing of educational institutions,,http://www.wikidata.org/entity/Q88323877,closing of educational institutions,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87473205,2020 COVID-19 pandemic in Turkey,2020 coronavirus outbreak in Turkey,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87454162,2020 COVID-19 pandemic in Oman,2020 coronavirus outbreak in Oman,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q84166704,COVID-19 pandemic in Spain,"COVID-19 outbreak in Spain, Spanish 2019–20 coronavirus outbreak, Spanish COVID-19 outbreak, 2020 COVID-19 outbreak in Spain, 2020 COVID-19 pandemic in Spain",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87454162,2020 COVID-19 pandemic in Oman,2020 coronavirus outbreak in Oman,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q91231933,Category:2020 coronavirus pandemic in Oman,,http://www.wikidata.org/entity/Q4167836,Wikimedia category,http://www.wikidata.org/entity/P301,category's main topic,http://www.wikidata.org/entity/Q87454162,2020 COVID-19 pandemic in Oman,2020 coronavirus outbreak in Oman,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93621645,2020 Albania COVID-19 lockdown,,http://www.wikidata.org/entity/Q6665312,lockdown,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93667850,2020 Oman COVID-19 closing of educational institutions,,http://www.wikidata.org/entity/Q88323877,closing of educational institutions,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87454162,2020 COVID-19 pandemic in Oman,2020 coronavirus outbreak in Oman,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93667853,2020 Oman COVID-19 closing of non-essential businesses,,http://www.wikidata.org/entity/Q89681240,closing of non-essential businesses,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87454162,2020 COVID-19 pandemic in Oman,2020 coronavirus outbreak in Oman,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q93667856,2020 Oman COVID-19 flight ban,,http://www.wikidata.org/entity/Q88761692,flight ban,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q87454162,2020 COVID-19 pandemic in Oman,2020 coronavirus outbreak in Oman,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q96121851,Q96121851,,http://www.wikidata.org/entity/Q182899,quarantine,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q96195582,Q96195582,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q96213905,Q96213905,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q96440390,Q96440390,,http://www.wikidata.org/entity/Q2703,epoch,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q96440390,Q96440390,,http://www.wikidata.org/entity/Q1190554,occurrence,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q97925424,Q97925424,,http://www.wikidata.org/entity/Q290178,economic crisis,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q97925424,Q97925424,,http://www.wikidata.org/entity/Q926230,effect,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q97925424,Q97925424,,http://www.wikidata.org/entity/Q1190554,occurrence,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q86694873,COVID-19 pandemic in Africa,"2020 coronavirus outbreak in Africa, 2020 coronavirus pandemic in Africa, COVID-19 outbreak in Africa",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P527,has part,http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q89565469,Category:2020 coronavirus pandemic in Tunisia,,http://www.wikidata.org/entity/Q4167836,Wikimedia category,http://www.wikidata.org/entity/P301,category's main topic,http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q90696240,2020 COVID-19 pandemic in Governorate of Tunis,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak
